"name","rating","is_fav","link"
"Dom w głębi lasu",6,FALSE,"https://www.filmweb.pl/film/Dom+w+g%C5%82%C4%99bi+lasu-2011-487684"
"Weekend",2,FALSE,"https://www.filmweb.pl/film/Weekend-2010-537546"
"Baby są jakieś inne",6,FALSE,"https://www.filmweb.pl/film/Baby+s%C4%85+jakie%C5%9B+inne-2011-583704"
"Poznaj naszą rodzinkę",6,FALSE,"https://www.filmweb.pl/film/Poznaj+nasz%C4%85+rodzink%C4%99-2010-408412"
"Wpadka",7,FALSE,"https://www.filmweb.pl/film/Wpadka-2007-296270"
"John Rambo",6,FALSE,"https://www.filmweb.pl/film/John+Rambo-2008-219806"
"Rambo III",5,FALSE,"https://www.filmweb.pl/film/Rambo+III-1988-9062"
"Spotkania na krańcach świata",8,FALSE,"https://www.filmweb.pl/film/Spotkania+na+kra%C5%84cach+%C5%9Bwiata-2007-473987"
"Ocean's 13",5,FALSE,"https://www.filmweb.pl/film/Ocean%27s+13-2007-290802"
"88 minut",4,FALSE,"https://www.filmweb.pl/film/88+minut-2007-123510"
"Brazil",8,TRUE,"https://www.filmweb.pl/film/Brazil-1985-1285"
"Tańcząc w ciemnościach",8,FALSE,"https://www.filmweb.pl/film/Ta%C5%84cz%C4%85c+w+ciemno%C5%9Bciach-2000-1417"
"Last Days",7,FALSE,"https://www.filmweb.pl/film/Last+Days-2005-7892"
"Serpico",8,FALSE,"https://www.filmweb.pl/film/Serpico-1973-9448"
"K-PAX",8,FALSE,"https://www.filmweb.pl/film/K-PAX-2001-31831"
"Miasto Boga",7,FALSE,"https://www.filmweb.pl/film/Miasto+Boga-2002-38377"
"Złe wychowanie",8,FALSE,"https://www.filmweb.pl/film/Z%C5%82e+wychowanie-2004-98823"
"Źródło",8,FALSE,"https://www.filmweb.pl/film/%C5%B9r%C3%B3d%C5%82o-2006-119410"
"Dzienniki motocyklowe",7,FALSE,"https://www.filmweb.pl/film/Dzienniki+motocyklowe-2004-107858"
"Grizzly Man",8,FALSE,"https://www.filmweb.pl/film/Grizzly+Man-2005-221460"
"Avengers",8,FALSE,"https://www.filmweb.pl/film/Avengers-2012-371515"
"Jak w niebie",6,FALSE,"https://www.filmweb.pl/film/Jak+w+niebie-2005-175197"
"Lustra",5,FALSE,"https://www.filmweb.pl/film/Lustra-2008-317539"
"Faceci w czerni II",5,FALSE,"https://www.filmweb.pl/film/Faceci+w+czerni+II-2002-7664"
"Faceci w czerni 3",6,FALSE,"https://www.filmweb.pl/film/Faceci+w+czerni+3-2012-506891"
"Scott Pilgrim kontra świat",7,FALSE,"https://www.filmweb.pl/film/Scott+Pilgrim+kontra+%C5%9Bwiat-2010-220748"
"Happy Feet: Tupot małych stóp",5,FALSE,"https://www.filmweb.pl/film/Happy+Feet%3A+Tupot+ma%C5%82ych+st%C3%B3p-2006-118564"
"Łatwa dziewczyna",7,FALSE,"https://www.filmweb.pl/film/%C5%81atwa+dziewczyna-2010-519774"
"Prawdziwy romans",7,FALSE,"https://www.filmweb.pl/film/Prawdziwy+romans-1993-8858"
"Baśń o ludziach stąd",5,FALSE,"https://www.filmweb.pl/film/Ba%C5%9B%C5%84+o+ludziach+st%C4%85d-2003-104655"
"Siedmiu samurajów",9,TRUE,"https://www.filmweb.pl/film/Siedmiu+samuraj%C3%B3w-1954-31369"
"Głębia oceanu",7,FALSE,"https://www.filmweb.pl/film/G%C5%82%C4%99bia+oceanu-1999-10302"
"Niezwykłe przygody małej pandy",5,FALSE,"https://www.filmweb.pl/film/Niezwyk%C5%82e+przygody+ma%C5%82ej+pandy-1995-30998"
"Wszystkie odloty Cheyenne'a",7,FALSE,"https://www.filmweb.pl/film/Wszystkie+odloty+Cheyenne%27a-2011-530950"
"Batman - Początek podróży",NA,FALSE,"https://www.filmweb.pl/film/Batman+-+Pocz%C4%85tek+podr%C3%B3%C5%BCy-2005-271930"
"33 sceny z życia",7,FALSE,"https://www.filmweb.pl/film/33+sceny+z+%C5%BCycia-2008-341466"
"Pogoda na jutro",7,FALSE,"https://www.filmweb.pl/film/Pogoda+na+jutro-2003-39495"
"Anakondy: Polowanie na Krwawą Orchideę",2,FALSE,"https://www.filmweb.pl/film/Anakondy%3A+Polowanie+na+Krwaw%C4%85+Orchide%C4%99-2004-104250"
"Anakonda",3,FALSE,"https://www.filmweb.pl/film/Anakonda-1997-568"
"Idol z piekła rodem",6,FALSE,"https://www.filmweb.pl/film/Idol+z+piek%C5%82a+rodem-2010-480366"
"Jason Segel & Paul Rudd Meet Rush",7,FALSE,"https://www.filmweb.pl/film/Jason+Segel+%26+Paul+Rudd+Meet+Rush-2011-614535"
"Supersamiec",7,FALSE,"https://www.filmweb.pl/film/Supersamiec-2007-425641"
"Thor",4,FALSE,"https://www.filmweb.pl/film/Thor-2011-325418"
"Captain America: Pierwsze starcie",5,FALSE,"https://www.filmweb.pl/film/Captain+America%3A+Pierwsze+starcie-2011-219796"
"Ostatnia miłość na Ziemi",7,FALSE,"https://www.filmweb.pl/film/Ostatnia+mi%C5%82o%C5%9B%C4%87+na+Ziemi-2011-540501"
"Piraci z Karaibów: Na nieznanych wodach",6,FALSE,"https://www.filmweb.pl/film/Piraci+z+Karaib%C3%B3w%3A+Na+nieznanych+wodach-2011-491118"
"Cheerleaderki Ninja",1,FALSE,"https://www.filmweb.pl/film/Cheerleaderki+Ninja-2008-430756"
"Hulk - Podwójne starcie",6,FALSE,"https://www.filmweb.pl/film/Hulk+-+Podw%C3%B3jne+starcie-2009-492778"
"Księga ocalenia",6,FALSE,"https://www.filmweb.pl/film/Ksi%C4%99ga+ocalenia-2010-450356"
"Punisher",6,FALSE,"https://www.filmweb.pl/film/Punisher-2004-98529"
"Podwójne życie",7,FALSE,"https://www.filmweb.pl/film/Podw%C3%B3jne+%C5%BCycie-2011-527776"
"Mroczny Rycerz",8,TRUE,"https://www.filmweb.pl/film/Mroczny+Rycerz-2008-236351"
"Mission: Impossible 2",5,FALSE,"https://www.filmweb.pl/film/Mission%3A+Impossible+2-2000-938"
"Ja, ty i on",5,FALSE,"https://www.filmweb.pl/film/Ja%2C+ty+i+on-2006-234459"
"Pół na pół",7,FALSE,"https://www.filmweb.pl/film/P%C3%B3%C5%82+na+p%C3%B3%C5%82-2011-537177"
"Incredible Hulk",5,FALSE,"https://www.filmweb.pl/film/Incredible+Hulk-2008-261650"
"Tańczący z wilkami",7,FALSE,"https://www.filmweb.pl/film/Ta%C5%84cz%C4%85cy+z+wilkami-1990-1257"
"Motyl i skafander",8,FALSE,"https://www.filmweb.pl/film/Motyl+i+skafander-2007-122242"
"Dawno temu w Ameryce",9,TRUE,"https://www.filmweb.pl/film/Dawno+temu+w+Ameryce-1984-1038"
"Spadkobiercy",6,FALSE,"https://www.filmweb.pl/film/Spadkobiercy-2011-537189"
"W krzywym zwierciadle: Strzelając śmiechem",6,FALSE,"https://www.filmweb.pl/film/W+krzywym+zwierciadle%3A+Strzelaj%C4%85c+%C5%9Bmiechem-1993-9844"
"Raport mniejszości",7,FALSE,"https://www.filmweb.pl/film/Raport+mniejszo%C5%9Bci-2002-7738"
"Zawód: Szpieg",7,FALSE,"https://www.filmweb.pl/film/Zaw%C3%B3d%3A+Szpieg-2001-31868"
"Zakochany głupiec",6,FALSE,"https://www.filmweb.pl/film/Zakochany+g%C5%82upiec-2008-434389"
"Bliskie spotkania trzeciego stopnia",8,FALSE,"https://www.filmweb.pl/film/Bliskie+spotkania+trzeciego+stopnia-1977-1219"
"Hook",7,FALSE,"https://www.filmweb.pl/film/Hook-1991-1220"
"Universal Soldier III. Reaktywacja",4,FALSE,"https://www.filmweb.pl/film/Universal+Soldier+III.+Reaktywacja-2009-495560"
"Rzeź",7,FALSE,"https://www.filmweb.pl/film/Rze%C5%BA-2011-599742"
"Dziewczyna z tatuażem",7,FALSE,"https://www.filmweb.pl/film/Dziewczyna+z+tatua%C5%BCem-2011-565637"
"Incepcja",8,FALSE,"https://www.filmweb.pl/film/Incepcja-2010-500891"
"Krótki film o zabijaniu",9,FALSE,"https://www.filmweb.pl/film/Kr%C3%B3tki+film+o+zabijaniu-1987-1157"
"Smak życia 2",8,FALSE,"https://www.filmweb.pl/film/Smak+%C5%BCycia+2-2005-144837"
"Wyrolowani",6,FALSE,"https://www.filmweb.pl/film/Wyrolowani-2008-355177"
"Mleczarz",3,FALSE,"https://www.filmweb.pl/film/Mleczarz-2004-37308"
"Obłęd",6,FALSE,"https://www.filmweb.pl/film/Ob%C5%82%C4%99d-2005-107312"
"Step Up 2",5,FALSE,"https://www.filmweb.pl/film/Step+Up+2-2008-436696"
"G.I. Joe: Czas Kobry",4,FALSE,"https://www.filmweb.pl/film/G.I.+Joe%3A+Czas+Kobry-2009-451059"
"Robin Hood: Książę złodziei",7,FALSE,"https://www.filmweb.pl/film/Robin+Hood%3A+Ksi%C4%85%C5%BC%C4%99+z%C5%82odziei-1991-9183"
"Indiana Jones: Jak powstawała trylogia",8,FALSE,"https://www.filmweb.pl/film/Indiana+Jones%3A+Jak+powstawa%C5%82a+trylogia-2003-151544"
"Kolacja dla palantów",5,FALSE,"https://www.filmweb.pl/film/Kolacja+dla+palant%C3%B3w-2010-201235"
"Przetrzymać tę miłość",6,FALSE,"https://www.filmweb.pl/film/Przetrzyma%C4%87+t%C4%99+mi%C5%82o%C5%9B%C4%87-2004-108549"
"Święty interes",5,FALSE,"https://www.filmweb.pl/film/%C5%9Awi%C4%99ty+interes-2010-527847"
"Pan Tadeusz",3,FALSE,"https://www.filmweb.pl/film/Pan+Tadeusz-1999-630"
"Podaj dalej",7,FALSE,"https://www.filmweb.pl/film/Podaj+dalej-2000-1507"
"Sky Kapitan i świat jutra",5,FALSE,"https://www.filmweb.pl/film/Sky+Kapitan+i+%C5%9Bwiat+jutra-2004-108130"
"Ali G",4,FALSE,"https://www.filmweb.pl/film/Ali+G-2002-32910"
"Dirty Dancing",7,FALSE,"https://www.filmweb.pl/film/Dirty+Dancing-1987-11726"
"Pociąg z forsą",6,FALSE,"https://www.filmweb.pl/film/Poci%C4%85g+z+fors%C4%85-1995-691"
"I kto to mówi",7,FALSE,"https://www.filmweb.pl/film/I+kto+to+m%C3%B3wi-1989-6288"
"Czterej bracia",6,FALSE,"https://www.filmweb.pl/film/Czterej+bracia-2005-181469"
"Joanna d'Arc",5,FALSE,"https://www.filmweb.pl/film/Joanna+d%27Arc-1999-842"
"Zmierzch",3,FALSE,"https://www.filmweb.pl/film/Zmierzch-2008-462441"
"Trzynaście duchów",5,FALSE,"https://www.filmweb.pl/film/Trzyna%C5%9Bcie+duch%C3%B3w-2001-3467"
"Speed: Niebezpieczna prędkość",6,FALSE,"https://www.filmweb.pl/film/Speed%3A+Niebezpieczna+pr%C4%99dko%C5%9B%C4%87-1994-1012"
"Ostatni król Szkocji",7,FALSE,"https://www.filmweb.pl/film/Ostatni+kr%C3%B3l+Szkocji-2006-231584"
"Super zioło",6,FALSE,"https://www.filmweb.pl/film/Super+zio%C5%82o-2001-34273"
"Kuloodporny",5,FALSE,"https://www.filmweb.pl/film/Kuloodporny-2003-32133"
"Gremliny rozrabiają",7,FALSE,"https://www.filmweb.pl/film/Gremliny+rozrabiaj%C4%85-1984-5941"
"Gremliny 2",6,FALSE,"https://www.filmweb.pl/film/Gremliny+2-1990-5940"
"Roboty",5,FALSE,"https://www.filmweb.pl/film/Roboty-2005-100219"
"Beethoven 2",5,FALSE,"https://www.filmweb.pl/film/Beethoven+2-1993-30606"
"Flintstonowie",5,FALSE,"https://www.filmweb.pl/film/Flintstonowie-1994-10362"
"Beethoven",6,FALSE,"https://www.filmweb.pl/film/Beethoven-1992-4093"
"George prosto z drzewa",3,FALSE,"https://www.filmweb.pl/film/George+prosto+z+drzewa-1997-576"
"Shrek ma wielkie oczy",6,FALSE,"https://www.filmweb.pl/film/Shrek+ma+wielkie+oczy-2010-603228"
"Cztery pokoje",6,FALSE,"https://www.filmweb.pl/film/Cztery+pokoje-1995-32"
"Czekolada",7,FALSE,"https://www.filmweb.pl/film/Czekolada-2000-4545"
"Jak rozpętałem drugą wojnę światową",8,FALSE,"https://www.filmweb.pl/film/Jak+rozp%C4%99ta%C5%82em+drug%C4%85+wojn%C4%99+%C5%9Bwiatow%C4%85-1969-6531"
"50 pierwszych randek",6,FALSE,"https://www.filmweb.pl/film/50+pierwszych+randek-2004-96849"
"Blade: Wieczny łowca II",7,FALSE,"https://www.filmweb.pl/film/Blade%3A+Wieczny+%C5%82owca+II-2002-4225"
"Blade - Wieczny łowca",6,FALSE,"https://www.filmweb.pl/film/Blade+-+Wieczny+%C5%82owca-1998-15"
"Ziemia żywych trupów",4,FALSE,"https://www.filmweb.pl/film/Ziemia+%C5%BCywych+trup%C3%B3w-2005-105521"
"Świt żywych trupów",7,FALSE,"https://www.filmweb.pl/film/%C5%9Awit+%C5%BCywych+trup%C3%B3w-2004-102154"
"Bracie, gdzie jesteś?",5,FALSE,"https://www.filmweb.pl/film/Bracie%2C+gdzie+jeste%C5%9B-2000-1400"
"Ladykillers, czyli zabójczy kwintet",5,FALSE,"https://www.filmweb.pl/film/Ladykillers%2C+czyli+zab%C3%B3jczy+kwintet-2004-100557"
"Szkoła uwodzenia",6,FALSE,"https://www.filmweb.pl/film/Szko%C5%82a+uwodzenia-1999-612"
"Koszmar następnego lata",3,FALSE,"https://www.filmweb.pl/film/Koszmar+nast%C4%99pnego+lata-1998-87"
"Wielki podryw",7,FALSE,"https://www.filmweb.pl/film/Wielki+podryw-2001-30760"
"Koszmar minionego lata",5,FALSE,"https://www.filmweb.pl/film/Koszmar+minionego+lata-1997-86"
"Scooby-Doo",4,FALSE,"https://www.filmweb.pl/film/Scooby-Doo-2002-31334"
"Scooby-Doo 2: Potwory na gigancie",3,FALSE,"https://www.filmweb.pl/film/Scooby-Doo+2%3A+Potwory+na+gigancie-2004-98052"
"Grudge - Klątwa 2",3,FALSE,"https://www.filmweb.pl/film/Grudge+-+Kl%C4%85twa+2-2006-190316"
"Batman Forever",5,FALSE,"https://www.filmweb.pl/film/Batman+Forever-1995-4074"
"Batman: Rycerz Gotham",5,FALSE,"https://www.filmweb.pl/film/Batman%3A+Rycerz+Gotham-2008-463049"
"Wilcze prawo: 1974",6,FALSE,"https://www.filmweb.pl/film/Wilcze+prawo%3A+1974-2009-498519"
"Dzień dobry TV",6,FALSE,"https://www.filmweb.pl/film/Dzie%C5%84+dobry+TV-2010-487563"
"Starsky i Hutch",6,FALSE,"https://www.filmweb.pl/film/Starsky+i+Hutch-2004-96204"
"Nadchodzi Polly",6,FALSE,"https://www.filmweb.pl/film/Nadchodzi+Polly-2004-107554"
"Gang Dzikich Wieprzy",4,FALSE,"https://www.filmweb.pl/film/Gang+Dzikich+Wieprzy-2007-268238"
"Ghost Rider",3,FALSE,"https://www.filmweb.pl/film/Ghost+Rider-2007-111529"
"Oszukać przeznaczenie 3",4,FALSE,"https://www.filmweb.pl/film/Oszuka%C4%87+przeznaczenie+3-2006-109290"
"Oszukać przeznaczenie 2",6,FALSE,"https://www.filmweb.pl/film/Oszuka%C4%87+przeznaczenie+2-2003-36306"
"King Kong",6,FALSE,"https://www.filmweb.pl/film/King+Kong-2005-110751"
"The International",6,FALSE,"https://www.filmweb.pl/film/The+International-2009-442784"
"Final Fantasy",5,FALSE,"https://www.filmweb.pl/film/Final+Fantasy-2001-1208"
"Underworld: Evolution",5,FALSE,"https://www.filmweb.pl/film/Underworld%3A+Evolution-2006-169179"
"Underworld",6,FALSE,"https://www.filmweb.pl/film/Underworld-2003-38575"
"Rogate ranczo",4,FALSE,"https://www.filmweb.pl/film/Rogate+ranczo-2004-107849"
"Pianista",8,FALSE,"https://www.filmweb.pl/film/Pianista-2002-32225"
"Dziewczyna moich koszmarów",4,FALSE,"https://www.filmweb.pl/film/Dziewczyna+moich+koszmar%C3%B3w-2007-181052"
"Telemaniak",5,FALSE,"https://www.filmweb.pl/film/Telemaniak-1996-10079"
"Grinch: świąt nie będzie",5,FALSE,"https://www.filmweb.pl/film/Grinch%3A+%C5%9Bwi%C4%85t+nie+b%C4%99dzie-2000-1429"
"Lemony Snicket: Seria niefortunnych zdarzeń",5,FALSE,"https://www.filmweb.pl/film/Lemony+Snicket%3A+Seria+niefortunnych+zdarze%C5%84-2004-107466"
"Dick i Jane: Niezły ubaw",6,FALSE,"https://www.filmweb.pl/film/Dick+i+Jane%3A+Niez%C5%82y+ubaw-2005-118439"
"Madagaskar",6,FALSE,"https://www.filmweb.pl/film/Madagaskar-2005-107535"
"Madagaskar 2",5,FALSE,"https://www.filmweb.pl/film/Madagaskar+2-2008-255725"
"Historia przemocy",7,FALSE,"https://www.filmweb.pl/film/Historia+przemocy-2005-152444"
"Ace Ventura: Zew natury",7,FALSE,"https://www.filmweb.pl/film/Ace+Ventura%3A+Zew+natury-1995-3691"
"Śmierć nadejdzie jutro",5,FALSE,"https://www.filmweb.pl/film/%C5%9Amier%C4%87+nadejdzie+jutro-2002-32237"
"Świat to za mało",5,FALSE,"https://www.filmweb.pl/film/%C5%9Awiat+to+za+ma%C5%82o-1999-798"
"Jutro nie umiera nigdy",6,FALSE,"https://www.filmweb.pl/film/Jutro+nie+umiera+nigdy-1997-76"
"GoldenEye",7,FALSE,"https://www.filmweb.pl/film/GoldenEye-1995-799"
"Licencja na zabijanie",8,FALSE,"https://www.filmweb.pl/film/Licencja+na+zabijanie-1989-801"
"Zapach kobiety",8,FALSE,"https://www.filmweb.pl/film/Zapach+kobiety-1992-1093"
"Kogel-mogel",6,FALSE,"https://www.filmweb.pl/film/Kogel-mogel-1988-1178"
"Max Payne",4,FALSE,"https://www.filmweb.pl/film/Max+Payne-2008-234006"
"Mortal Kombat: Początek Wyprawy",6,FALSE,"https://www.filmweb.pl/film/Mortal+Kombat%3A+Pocz%C4%85tek+Wyprawy-1995-186754"
"Mortal Kombat: Ostateczna rozgrywka",5,FALSE,"https://www.filmweb.pl/film/Mortal+Kombat%3A+Ostateczna+rozgrywka-2001-97924"
"Mortal Kombat",7,FALSE,"https://www.filmweb.pl/film/Mortal+Kombat-1995-7851"
"Istota",6,FALSE,"https://www.filmweb.pl/film/Istota-2009-463455"
"Skandalista Larry Flynt",7,FALSE,"https://www.filmweb.pl/film/Skandalista+Larry+Flynt-1996-551"
"Polowanie na Czerwony Październik",7,FALSE,"https://www.filmweb.pl/film/Polowanie+na+Czerwony+Pa%C5%BAdziernik-1990-8774"
"Dekalog VI",7,FALSE,"https://www.filmweb.pl/film/Dekalog+VI-1988-36677"
"Dekalog IV",8,FALSE,"https://www.filmweb.pl/film/Dekalog+IV-1988-12218"
"Noc żywych trupów",5,FALSE,"https://www.filmweb.pl/film/Noc+%C5%BCywych+trup%C3%B3w-1968-30702"
"Martwica mózgu",6,FALSE,"https://www.filmweb.pl/film/Martwica+m%C3%B3zgu-1992-30990"
"Harry Potter i Insygnia Śmierci: Część I",6,FALSE,"https://www.filmweb.pl/film/Harry+Potter+i+Insygnia+%C5%9Amierci%3A+Cz%C4%99%C5%9B%C4%87+I-2010-396969"
"Harry Potter i Insygnia Śmierci: Część II",5,FALSE,"https://www.filmweb.pl/film/Harry+Potter+i+Insygnia+%C5%9Amierci%3A+Cz%C4%99%C5%9B%C4%87+II-2011-476021"
"Pani Doubtfire",6,FALSE,"https://www.filmweb.pl/film/Pani+Doubtfire-1993-8515"
"Trzynastka",7,FALSE,"https://www.filmweb.pl/film/Trzynastka-2003-103959"
"Nowe szaty króla 2: Kronk - Nowe wcielenie",5,FALSE,"https://www.filmweb.pl/film/Nowe+szaty+kr%C3%B3la+2%3A+Kronk+-+Nowe+wcielenie-2005-119645"
"Poranek kojota",4,FALSE,"https://www.filmweb.pl/film/Poranek+kojota-2001-8790"
"Fuks",6,FALSE,"https://www.filmweb.pl/film/Fuks-1999-654"
"Wojownicze Żółwie Ninja III",6,FALSE,"https://www.filmweb.pl/film/Wojownicze+%C5%BB%C3%B3%C5%82wie+Ninja+III-1993-31475"
"Egzorcysta 2 i 1/2",4,FALSE,"https://www.filmweb.pl/film/Egzorcysta+2+i+1+2-1990-32989"
"Czy leci z nami pilot?",5,FALSE,"https://www.filmweb.pl/film/Czy+leci+z+nami+pilot-1980-30720"
"Naga broń 2 1/2: Kto obroni prezydenta?",7,FALSE,"https://www.filmweb.pl/film/Naga+bro%C5%84+2+1+2%3A+Kto+obroni+prezydenta-1991-30668"
"Naga broń 33 1/3: Ostateczna zniewaga",7,FALSE,"https://www.filmweb.pl/film/Naga+bro%C5%84+33+1+3%3A+Ostateczna+zniewaga-1994-30670"
"Szklanką po łapkach",6,FALSE,"https://www.filmweb.pl/film/Szklank%C4%85+po+%C5%82apkach-1996-30522"
"Straszny film 4",6,FALSE,"https://www.filmweb.pl/film/Straszny+film+4-2006-107694"
"Superhero",3,FALSE,"https://www.filmweb.pl/film/Superhero-2008-224961"
"Buffalo Soldiers",6,FALSE,"https://www.filmweb.pl/film/Buffalo+Soldiers-2001-30494"
"Johnny English",5,FALSE,"https://www.filmweb.pl/film/Johnny+English-2003-32361"
"Nigdy w życiu!",6,FALSE,"https://www.filmweb.pl/film/Nigdy+w+%C5%BCyciu-2004-104668"
"Atak pająków",2,FALSE,"https://www.filmweb.pl/film/Atak+paj%C4%85k%C3%B3w-2002-31907"
"Monster",7,TRUE,"https://www.filmweb.pl/film/Monster-2003-107974"
"Mąż fryzjerki",6,FALSE,"https://www.filmweb.pl/film/M%C4%85%C5%BC+fryzjerki-1990-34328"
"Pola śmierci",7,FALSE,"https://www.filmweb.pl/film/Pola+%C5%9Bmierci-1984-8762"
"Karmazynowy przypływ",5,FALSE,"https://www.filmweb.pl/film/Karmazynowy+przyp%C5%82yw-1995-6699"
"Hotel Ruanda",7,FALSE,"https://www.filmweb.pl/film/Hotel+Ruanda-2004-139825"
"Deszczowa piosenka",6,FALSE,"https://www.filmweb.pl/film/Deszczowa+piosenka-1952-30862"
"Żądło",8,FALSE,"https://www.filmweb.pl/film/%C5%BB%C4%85d%C5%82o-1973-12137"
"Europa Europa",7,FALSE,"https://www.filmweb.pl/film/Europa+Europa-1990-1153"
"Kawa i papierosy",8,FALSE,"https://www.filmweb.pl/film/Kawa+i+papierosy-1986-6708"
"Inwazja barbarzyńców",5,FALSE,"https://www.filmweb.pl/film/Inwazja+barbarzy%C5%84c%C3%B3w-2003-103777"
"Przypadek Harolda Cricka",6,FALSE,"https://www.filmweb.pl/film/Przypadek+Harolda+Cricka-2006-190312"
"Ptaki",7,FALSE,"https://www.filmweb.pl/film/Ptaki-1963-1320"
"Sami swoi",8,FALSE,"https://www.filmweb.pl/film/Sami+swoi-1967-1113"
"Krótki film o miłości",8,FALSE,"https://www.filmweb.pl/film/Kr%C3%B3tki+film+o+mi%C5%82o%C5%9Bci-1988-1158"
"Szczęki",7,FALSE,"https://www.filmweb.pl/film/Szcz%C4%99ki-1975-1217"
"Człowiek z marmuru",6,FALSE,"https://www.filmweb.pl/film/Cz%C5%82owiek+z+marmuru-1976-1123"
"Omen",5,FALSE,"https://www.filmweb.pl/film/Omen-1976-8335"
"American Pie: Bractwo Beta",1,FALSE,"https://www.filmweb.pl/film/American+Pie%3A+Bractwo+Beta-2007-416306"
"American Pie: Wakacje",4,FALSE,"https://www.filmweb.pl/film/American+Pie%3A+Wakacje-2005-153264"
"American Pie: Naga mila",2,FALSE,"https://www.filmweb.pl/film/American+Pie%3A+Naga+mila-2006-345491"
"Doom",3,FALSE,"https://www.filmweb.pl/film/Doom-2005-131195"
"SzczęścieDziękujęProszęWięcej",6,FALSE,"https://www.filmweb.pl/film/Szcz%C4%99%C5%9BcieDzi%C4%99kuj%C4%99Prosz%C4%99Wi%C4%99cej-2010-536957"
"Głupi i głupszy 2: Kiedy Harry spotkał Lloyda",2,FALSE,"https://www.filmweb.pl/film/G%C5%82upi+i+g%C5%82upszy+2%3A+Kiedy+Harry+spotka%C5%82+Lloyda-2003-38617"
"Iris",7,FALSE,"https://www.filmweb.pl/film/Iris-2001-32022"
"Piła II",3,FALSE,"https://www.filmweb.pl/film/Pi%C5%82a+II-2005-164171"
"Air America",7,FALSE,"https://www.filmweb.pl/film/Air+America-1990-3731"
"Trener",7,FALSE,"https://www.filmweb.pl/film/Trener-2005-121936"
"Zanim odejdą wody",5,FALSE,"https://www.filmweb.pl/film/Zanim+odejd%C4%85+wody-2010-530732"
"Miłość i inne używki",7,FALSE,"https://www.filmweb.pl/film/Mi%C5%82o%C5%9B%C4%87+i+inne+u%C5%BCywki-2010-531962"
"Zaplątani",7,FALSE,"https://www.filmweb.pl/film/Zapl%C4%85tani-2010-122832"
"Carrie",6,FALSE,"https://www.filmweb.pl/film/Carrie-1976-1316"
"Filadelfia",7,FALSE,"https://www.filmweb.pl/film/Filadelfia-1993-1222"
"Metropolis",7,FALSE,"https://www.filmweb.pl/film/Metropolis-1927-31352"
"Rok pierwszy",3,FALSE,"https://www.filmweb.pl/film/Rok+pierwszy-2009-450178"
"Ile waży koń trojański?",6,FALSE,"https://www.filmweb.pl/film/Ile+wa%C5%BCy+ko%C5%84+troja%C5%84ski-2008-468065"
"Śniadanie u Tiffany'ego",7,FALSE,"https://www.filmweb.pl/film/%C5%9Aniadanie+u+Tiffany%27ego-1961-1318"
"Matylda",6,FALSE,"https://www.filmweb.pl/film/Matylda-1996-7606"
"Szyfry wojny",6,FALSE,"https://www.filmweb.pl/film/Szyfry+wojny-2002-11717"
"Nawrót depresji gangstera",6,FALSE,"https://www.filmweb.pl/film/Nawr%C3%B3t+depresji+gangstera-2002-33516"
"Rolling Stones w blasku świateł",8,FALSE,"https://www.filmweb.pl/film/Rolling+Stones+w+blasku+%C5%9Bwiate%C5%82-2008-389748"
"Yyyreek!!! Kosmiczna nominacja",1,FALSE,"https://www.filmweb.pl/film/Yyyreek+Kosmiczna+nominacja-2002-33245"
"Bibliotekarz II: Tajemnice kopalni króla Salomona",4,FALSE,"https://www.filmweb.pl/film/Bibliotekarz+II%3A+Tajemnice+kopalni+kr%C3%B3la+Salomona-2006-247741"
"Bibliotekarz: Tajemnica włóczni",5,FALSE,"https://www.filmweb.pl/film/Bibliotekarz%3A+Tajemnica+w%C5%82%C3%B3czni-2004-153387"
"Dziewięć miesięcy",6,FALSE,"https://www.filmweb.pl/film/Dziewi%C4%99%C4%87+miesi%C4%99cy-1995-5308"
"Mucha",8,FALSE,"https://www.filmweb.pl/film/Mucha-1986-7900"
"Dzień zagłady",6,FALSE,"https://www.filmweb.pl/film/Dzie%C5%84+zag%C5%82ady-1998-44"
"Miasto ślepców",6,FALSE,"https://www.filmweb.pl/film/Miasto+%C5%9Blepc%C3%B3w-2008-385852"
"Franklyn",5,FALSE,"https://www.filmweb.pl/film/Franklyn-2008-388005"
"Skazany na piekło",5,FALSE,"https://www.filmweb.pl/film/Skazany+na+piek%C5%82o-2003-107982"
"Quest",6,FALSE,"https://www.filmweb.pl/film/Quest-1996-10773"
"Punisher",6,FALSE,"https://www.filmweb.pl/film/Punisher-1989-10770"
"Frida",7,FALSE,"https://www.filmweb.pl/film/Frida-2002-30428"
"W cieniu chwały",6,FALSE,"https://www.filmweb.pl/film/W+cieniu+chwa%C5%82y-2008-269174"
"Blue Valentine",7,FALSE,"https://www.filmweb.pl/film/Blue+Valentine-2010-461734"
"Legion",4,FALSE,"https://www.filmweb.pl/film/Legion-2010-467792"
"Policyjna opowieść",8,FALSE,"https://www.filmweb.pl/film/Policyjna+opowie%C5%9B%C4%87-1985-33215"
"Godziny szczytu 2",6,FALSE,"https://www.filmweb.pl/film/Godziny+szczytu+2-2001-30625"
"Rycerze z Szanghaju",6,FALSE,"https://www.filmweb.pl/film/Rycerze+z+Szanghaju-2003-34258"
